id,ticket_id,author_id,body,public,created_at
11159-4,11159,913,"Thanks for confirming, I've closed this out on our end.",True,2025-08-22T23:16:16
11159-5,11159,50333,"OK thank you, that answers my question.",True,2025-08-23T00:40:16
11160-1,11160,50132,"Hi, my order arrived but it's short one item, the box wasn't damaged so I'm not sure what happened.",True,2025-06-27T00:35:05
11160-2,11160,901,"Thanks for reaching out, let me look into this for you.",True,2025-06-27T02:28:05
11160-3,11160,50132,Can you send the missing item or refund it?,True,2025-06-27T05:39:05
11160-4,11160,901,"Thanks for the details, give me a moment to check on this.",True,2025-06-27T08:33:05
11160-5,11160,50132,Any news?,True,2025-06-27T10:39:05
11160-6,11160,901,"Thanks for confirming, I've closed this out on our end.",True,2025-06-27T13:37:05
11160-7,11160,50132,"OK thank you, that answers my question.",True,2025-06-27T14:09:05
11161-1,11161,51392,"Quick question, is teh leather wallet compatible with older devices?",True,2025-07-23T07:37:30
11161-2,11161,910,"Thanks for the details, give me a moment to check on this.",True,2025-07-23T07:52:30
11161-3,11161,51392,Do you have a size guide I can check?,True,2025-07-23T09:53:30
11161-4,11161,910,"All set on our side now, thanks for your patience.",True,2025-07-23T14:37:30
11161-5,11161,51392,"Great, appreciate the quick resolution.",True,2025-07-23T16:26:30
11162-1,11162,53582,"Hi, the color/size I received doesn't match order #749039 at all.",True,2025-08-09T20:37:35
11162-2,11162,904,"Thanks for reaching out, let me look into this for you.",True,2025-08-09T22:05:35
11162-3,11162,53582,"Actually, sorry, let me explain teh real issue. Hi, could you send me an invoice for order #749039? I need it for accounting.",True,2025-08-09T23:42:35
11162-4,11162,904,"Thanks for confirming, I've closed this out on our end.",True,2025-08-10T00:58:35
11162-5,11162,53582,"Perfect, thank you.",True,2025-08-10T01:42:35
11163-1,11163,53500,"Hi, quick question about your returns policy, can I return an item I already opened?",True,2025-06-27T16:55:03
11163-2,11163,908,"I'm sorry for the trouble, checking your account now.",True,2025-06-27T19:44:03
11163-3,11163,53500,Is there a restocking fee?,True,2025-06-27T23:54:03
11163-4,11163,908,"Thanks for confirming, I've closed this out on our end.",True,2025-06-28T02:53:03
11163-5,11163,53500,"Perfect, thank you.",True,2025-06-28T04:25:03
11164-1,11164,51990,"Hi, the quality of this item really doesn't match the product description on the site. Hi, my order arrived and the bluetooth speaker is broken, it won't turn on at all.",True,2025-08-08T05:16:51
11164-2,11164,908,"Thanks for the details, give me a moment to check on this.",True,2025-08-08T08:47:51
11164-3,11164,51990,It just doesn't feel like a $58 item.,True,2025-08-08T10:23:51
11164-4,11164,908,"I'm sorry for the trouble, checking your account now.",True,2025-08-08T14:38:51
11164-5,11164,51990,Any news?,True,2025-08-08T17:27:51
11164-6,11164,908,"Thanks for confirming, I've closed this out on our end.",True,2025-08-08T20:01:51
11164-7,11164,51990,"Great, appreciate the quick resolution.",True,2025-08-08T20:47:51
11165-1,11165,50582,What's the process to send back an item I ordered? It doesn't fit.,True,2025-07-31T12:13:33
11165-2,11165,901,"I understand the frustration, let's get this sorted out.",True,2025-07-31T12:54:33
11165-3,11165,50582,Where do I send the package back to?,True,2025-07-31T17:52:33
11165-4,11165,901,"This has been taken care of, apologies again for the inconvenience.",True,2025-07-31T22:40:33
11165-5,11165,50582,"OK thank you, that answers my question.",True,2025-08-01T00:11:33
11166-1,11166,50288,"Order #384289 was supposed to arrive on Jul 08 and it's still not here. What's going on? Hi, the courier says my package for order #384289 was delivered but it's nowhere to be found.",True,2025-07-10T12:55:47
11166-2,11166,909,"I understand the frustration, let's get this sorted out.",True,2025-07-10T15:14:47
11166-3,11166,50288,Do you have an updated delivery estimate?,True,2025-07-10T17:00:47
11166-4,11166,909,"I'm sorry for the trouble, checking your account now.",True,2025-07-10T20:25:47
11166-5,11166,50288,"OK, still waiting to hear back.",True,2025-07-10T23:23:47
11166-6,11166,909,"Thanks for reaching out, let me look into this for you.",True,2025-07-11T02:30:47
11166-7,11166,50288,"OK, still waiting to hear back.",True,2025-07-11T03:53:47
11167-1,11167,51004,"Quick question, is the leather wallet compatible with older devices?",True,2025-08-07T04:09:51
11167-2,11167,906,"I'm sorry for the trouble, checking your account now.",True,2025-08-07T04:27:51
11167-3,11167,51004,"Also, what material is it made from?",True,2025-08-07T04:45:51
11168-1,11168,50128,The laptop sleeve I received feels much cheaper than it looked in the photos.,True,2025-07-08T19:40:31
11168-2,11168,918,"Thanks for the details, give me a moment to check on this.",True,2025-07-08T21:01:31
11168-3,11168,50128,It just doesn't feel like a $215 item.,True,2025-07-08T21:40:31
11168-4,11168,918,"Thanks for reaching out, let me look into this for you.",True,2025-07-08T23:58:31
11168-5,11168,50128,Any news?,True,2025-07-09T02:45:31
11168-6,11168,918,"Thanks for the details, give me a moment to check on this.",True,2025-07-09T05:53:31
11168-7,11168,50128,Any news?,True,2025-07-09T06:54:31
11168-8,11168,918,"I've resolved this on our end, please let us know if you need anything else.",True,2025-07-09T10:13:31
11168-9,11168,50128,Thanks for the help!,True,2025-07-09T12:13:31
11169-1,11169,50962,"Hi, my delivery is running late, I ordered the smartwatch over a week ago.",True,2025-08-06T14:10:48
11169-2,11169,901,"Thanks for the details, give me a moment to check on this.",True,2025-08-06T15:35:48
11169-3,11169,50962,Do yuo have an updated delivery estimate?,True,2025-08-06T15:59:48
11170-1,11170,52589,"Hi, could you send me an invoice for order #600707? I need it for accounting.",True,2025-06-28T00:42:19
11170-2,11170,903,"I understand the frustration, let's get this sorted out.",True,2025-06-28T03:45:19
11170-3,11170,52589,Can it include the VAT breakdown?,True,2025-06-28T06:02:19
11170-4,11170,903,"Thanks for confirming, I've closed this out on our end.",True,2025-06-28T08:36:19
11170-5,11170,52589,"Perfect, thank you.",True,2025-06-28T09:02:19
11171-1,11171,51859,"Hi, my order arrived and the sunglasses is broken, it won't turn on at all.",True,2025-06-15T15:17:23
11171-2,11171,914,"Thanks for reaching out, let me look into this for you.",True,2025-06-15T16:47:23
11171-3,11171,51859,Can I get a replacement or refund?,True,2025-06-15T19:18:23
11171-4,11171,914,"Thanks for the details, give me a moment to check on this.",True,2025-06-15T22:49:23
11171-5,11171,51859,Any news?,True,2025-06-16T00:15:23
11171-6,11171,914,"This has been taken care of, apologies again for the inconvenience.",True,2025-06-16T01:29:23
11171-7,11171,51859,Thanks for the help!,True,2025-06-16T02:04:23
11172-1,11172,51241,"My card keeps getting declined when I try to check out, even though there are funds available.",True,2025-08-19T23:53:54
11172-2,11172,904,"I understand the frustration, let's get this sorted out.",True,2025-08-20T01:58:54
11172-3,11172,51241,I've tried two different cards now.,True,2025-08-20T05:05:54
11172-4,11172,904,"Thanks for the details, give me a moment to check on this.",True,2025-08-20T06:18:54
11172-5,11172,51241,Any news?,True,2025-08-20T08:04:54
11172-6,11172,904,"I'm sorry for the trouble, checking your account now.",True,2025-08-20T08:25:54
11172-7,11172,51241,Any news?,True,2025-08-20T10:23:54
11172-8,11172,904,"All set on our side now, thanks for your patience.",True,2025-08-20T11:09:54
11172-9,11172,51241,Thanks for the help!,True,2025-08-20T13:09:54
11173-1,11173,51890,I ordered the desk lamp but received a completely different item.,True,2025-06-03T22:53:53
11173-2,11173,915,"I'm sorry for the trouble, checking your account now.",True,2025-06-04T01:28:53
11173-3,11173,51890,"Actually, sorry, let me explain the real issue. Where can I download a receipt for my recent purchase?",True,2025-06-04T02:22:53
11174-1,11174,53560,How many days do I have to return something after delivery?,True,2025-08-08T16:06:25
11174-2,11174,904,"I understand the frustration, let's get this sorted out.",True,2025-08-08T19:21:25
11174-3,11174,53560,Is there a restocking fee?,True,2025-08-08T20:27:25
11174-4,11174,904,"I understand the frustration, let's get this sorted out.",True,2025-08-08T23:43:25
11174-5,11174,53560,Any news?,True,2025-08-09T00:13:25
11174-6,11174,904,"All set on our side now, thanks for your patience.",True,2025-08-09T02:09:25
11174-7,11174,53560,"Great, appreciate the quick resolution.",True,2025-08-09T02:19:25
11175-1,11175,51399,"Hi, the smartwatch shows as out of stock, do you know when it'll be available again?",True,2025-06-29T13:02:07
11175-2,11175,918,"I understand the frustration, let's get this sorted out.",True,2025-06-29T14:42:07
11175-3,11175,51399,"Actually, sorry, let me explain the real issue. Hi, I think I entered the wrong address for order #222229, could you update it before it ships?",True,2025-06-29T18:18:07
11175-4,11175,918,"I understand the frustration, let's get this sorted out.",True,2025-06-29T22:07:07
11175-5,11175,51399,Any news?,True,2025-06-30T01:26:07
11175-6,11175,918,"I understand the frustration, let's get this sorted out.",True,2025-06-30T03:58:07
11175-7,11175,51399,Any news?,True,2025-06-30T06:36:07
11175-8,11175,918,"Thanks for confirming, I've closed this out on our end.",True,2025-06-30T09:07:07
11175-9,11175,51399,"OK thank you, that answers my question.",True,2025-06-30T10:25:07
11176-1,11176,50239,"I just opened my package for order #314817 and teh phone case is missing, only the rest of the items were inside.",True,2025-07-28T01:38:03
11176-2,11176,911,"Thanks for reaching out, let me look into this for you.",True,2025-07-28T04:59:03
11176-3,11176,50239,Can you send the missing item or refund it?,True,2025-07-28T06:05:03
11176-4,11176,911,"I understand the frustration, let's get this sorted out.",True,2025-07-28T07:01:03
11176-5,11176,50239,Any news?,True,2025-07-28T08:13:03
11176-6,11176,911,"All set on our side now, thanks for your patience.",True,2025-07-28T11:17:03
11176-7,11176,50239,"Perfect, thank you.",True,2025-07-28T12:47:03
11177-1,11177,50711,"Hi, when will I get my money back for the item I sent back?",True,2025-06-18T03:55:22
11177-2,11177,906,"Thanks for reaching out, let me look into this for you.",True,2025-06-18T04:16:22
11177-3,11177,50711,It's been longer than the timeline you gave me.,True,2025-06-18T06:58:22
11177-4,11177,906,"I'm sorry for the trouble, checking your account now.",True,2025-06-18T08:59:22
11177-5,11177,50711,"OK, still waiting to hear back.",True,2025-06-18T11:09:22
11177-6,11177,906,"I'm sorry for the trouble, checking your account now.",True,2025-06-18T11:23:22
11177-7,11177,50711,Any news?,True,2025-06-18T12:05:22
11177-8,11177,906,"Thanks for confirming, I've closed this out on our end.",True,2025-06-18T14:29:22
11177-9,11177,50711,"OK thank you, that answers my question.",True,2025-06-18T15:12:22
11178-1,11178,53436,Is there any way to get notified when the smartwatch is restocked?,True,2025-07-21T16:19:32
11178-2,11178,913,"I understand the frustration, let's get this sorted out.",True,2025-07-21T17:48:32
11178-3,11178,53436,"I really want this before Jul 20, is that realistic?",True,2025-07-21T19:09:32
11179-1,11179,52686,How many days do I have to return something after delivery?,True,2025-06-08T03:42:29
11179-2,11179,905,"Thanks for the details, give me a moment to check on this.",True,2025-06-08T06:24:29
11179-3,11179,52686,Does that apply to sale items too?,True,2025-06-08T10:39:29
11179-4,11179,905,"Thanks for confirming, I've closed this out on our end.",True,2025-06-08T15:08:29
11179-5,11179,52686,"Perfect, thank you.",True,2025-06-08T17:01:29
11180-1,11180,50823,"Hi, my delivery is running late, I ordered the backpack over a week ago.",True,2025-06-05T11:35:45
11180-2,11180,921,"I'm sorry for the trouble, checking your account now.",True,2025-06-05T14:28:45
11180-3,11180,50823,Do you have an updated delivery estimate?,True,2025-06-05T15:57:45
11180-4,11180,921,"Thanks for the details, give me a moment to check on this.",True,2025-06-05T19:56:45
11180-5,11180,50823,Any news?,True,2025-06-05T21:52:45
11180-6,11180,921,"Thanks for the details, give me a moment to check on this.",True,2025-06-05T22:27:45
11180-7,11180,50823,Following up on this.,True,2025-06-05T22:49:45
11180-8,11180,921,"Thanks for confirming, I've closed this out on our end.",True,2025-06-06T00:02:45
11180-9,11180,50823,"OK thank you, that answers my question.",True,2025-06-06T01:11:45
11181-1,11181,52871,"The password reset link you sent isn't working, can you help me get back in?",True,2025-06-14T19:31:18
11181-2,11181,924,"Thanks for reaching out, let me look into this for you.",True,2025-06-14T20:19:18
11181-3,11181,52871,Is there another way to verify my identity?,True,2025-06-14T21:06:18
11181-4,11181,924,"Thanks for confirming, I've closed this out on our end.",True,2025-06-14T22:17:18
11181-5,11181,52871,"Perfect, thank you.",True,2025-06-14T23:14:18
11182-1,11182,51672,"Hi, my delivery is running late, I ordered the desk lamp over a week ago.",True,2025-08-16T09:08:22
11182-2,11182,911,"I'm sorry for the trouble, checking your account now.",True,2025-08-16T13:00:22
11182-3,11182,51672,Do you have an updated delivery estimate?,True,2025-08-16T17:58:22
11183-1,11183,50314,The yoga mat I ordered stopped working after 7 days of normal use.,True,2025-08-23T14:37:34
11183-2,11183,923,"I understand the frustration, let's get this sorted out.",True,2025-08-23T17:52:34
11183-3,11183,50314,"I've tried everything, it's definitely faulty.",True,2025-08-23T22:25:34
11183-4,11183,923,"Thanks for the details, give me a moment to check on this.",True,2025-08-23T23:47:34
