id,subject,description,status,priority,type,via_channel,tags,requester_id,assignee_id,group_id,created_at,updated_at,true_category_id_triage,true_category_id_final,taxonomy_version,is_drift_case,is_ambiguous_case,ambiguous_with_category_id,is_injected_new_category
11099,Delivery delay on #523565,Order #523565 was supposed to arrive on Jul 05 and it's still not here. What's going on?,closed,low,incident,email,vip,52436,923,1,2025-07-24T16:37:36,2025-07-25T07:31:36,ORD-002,PAY-001,1,True,False,,False
11100,Refund status,"Hi, when will I get my money back for the item I sent back?",pending,high,incident,web_widget,,50810,923,2,2025-07-03T05:32:56,2025-07-03T08:13:56,RET-002,RET-002,1,False,False,,False
11101,Product arrived defective,"Hi, my order arrived and the bluetooth speaker is broken, it won't turn on at all.",solved,high,question,email,web,52002,903,1,2025-07-07T14:12:41,2025-07-08T01:37:41,PRD-001,PRD-001,1,False,False,,False
11102,Delivery delay on #930583,Order #930583 was supposed to arrive on Jun 22 and it's still not here. What's going on?,solved,normal,incident,web_widget,"vip,priority",52338,922,1,2025-06-25T14:07:47,2025-06-25T22:59:47,ORD-002,ORD-002,1,False,False,,False
11103,Complaint about recent order,"I want to file a complaint, my overall experience with this order has been really disappointing.",solved,normal,task,web_widget,web,53381,911,1,2025-08-03T03:19:13,2025-08-03T15:39:13,GEN-001,GEN-001,1,False,False,,False
11104,Address correction for #396025,"Hi, I think I entered the wrong address for order #396025, could you update it before it ships?",pending,low,question,web_widget,,51599,908,2,2025-06-23T07:49:02,2025-06-23T21:06:02,ORD-005,ORD-005,1,False,False,,False
11105,Refund status,"I returned my order #949164 5 days ago and haven't seen a refund yet, can yuo check?",solved,low,question,email,,53467,908,1,2025-06-15T07:19:55,2025-06-15T15:12:55,RET-002,RET-002,1,False,False,,False
11106,Package marked delivered but I got nothing,Order #813448 shows as delivered but I never received anything. I've checked with neighbours and the building office.,pending,normal,question,web_widget,"priority,ecommerce",50891,904,1,2025-07-30T01:56:52,2025-07-30T15:25:52,ORD-003,ORD-003,1,False,False,,False
11107,Can't log in,"Hi, I can't log into my account, it keeps saying my password is wrong even after resetting it.",solved,normal,problem,email,mobile_app,52019,922,2,2025-08-01T23:47:46,2025-08-02T05:02:46,ACC-001,ACC-001,1,False,False,,False
11108,Product arrived defective,The running shoes I ordered stopped working after 3 days of normal use.,closed,normal,problem,web_widget,"priority,vip",51377,921,1,2025-06-08T08:26:10,2025-06-08T18:47:10,PRD-001,PRD-001,1,False,False,,False
11109,Receipt for accounting,"Hi, could you send me an invoice for order #578996? I need it for accounting.",solved,low,problem,email,"web,mobile_app",52863,908,1,2025-08-08T10:47:14,2025-08-08T16:00:14,PAY-003,PAY-003,1,False,False,,False
11110,Complaint about recent order,"Hi, I've had several issues with my last few orders and I'm not happy with the service.",solved,urgent,problem,email,"vip,web",53593,918,1,2025-07-05T19:55:50,2025-07-06T07:59:50,GEN-001,ACC-001,1,True,False,,False
11111,Product question about yoga mat,"Hi, before I order the yoga mat, does it come in a larger size?",open,normal,task,email,,50211,924,1,2025-08-02T20:02:29,2025-08-03T08:37:29,PRD-003,ORD-002,1,True,False,,False
11112,Product arrived defective,"Hi, my order arrived and the sunglasses is broken, it won't turn on at all. I ordered the sunglasses but received a completely different item.",solved,normal,task,web_widget,web,50960,906,1,2025-06-30T20:12:51,2025-07-01T10:16:51,PRD-001,PRD-001,1,False,True,PRD-002,False
11113,Item stopped working,"Hi, my order arrived adn the bluetooth speaker is broken, it won't turn on at all.",solved,normal,question,web_widget,"priority,ecommerce",52869,925,1,2025-07-02T00:12:43,2025-07-02T09:20:43,PRD-001,PRD-001,1,False,False,,False
11114,Item stopped working,The graphic t-shirt I ordered stopped working after 2 days of normal use.,pending,high,task,web_widget,,51263,925,2,2025-06-21T13:37:41,2025-06-21T17:28:41,PRD-001,PRD-001,1,False,False,,False
11115,Password reset not working,"The password reset link you sent isn't working, can you help me get back in?",solved,urgent,problem,web_widget,,51808,917,2,2025-07-21T22:46:43,2025-07-22T18:55:43,ACC-001,ACC-001,1,False,False,,False
11116,Item stopped working,"Hi, my order arrived adn teh smartwatch is broken, it won't turn on at all.",closed,normal,incident,email,"priority,mobile_app",51766,923,1,2025-08-01T12:16:42,2025-08-01T23:40:42,PRD-001,PRD-001,1,False,False,,False
11117,Refund status,"I returned my order #607266 4 days ago and haven't seen a refund yet, can you check?",solved,high,incident,web_widget,"ecommerce,priority",50853,910,2,2025-06-11T17:21:09,2025-06-12T06:07:09,RET-002,RET-002,1,False,False,,False
11118,Didn't get my discount,"Hi, I was supposed to get a discount but my order #357834 was charged full price.",solved,normal,incident,email,,50126,906,2,2025-06-25T10:54:04,2025-06-25T20:07:04,PAY-004,PAY-004,1,False,False,,False
11119,Disappointed with quality,"Hi, the quality of this item really doesn't match the product description on the site.",open,high,task,web_widget,"priority,vip",50208,925,1,2025-07-24T19:36:05,2025-07-25T13:29:05,PRD-005,PRD-005,1,False,False,,False
11120,Incomplete package,"I just opened my package for order #612788 and the bluetooth speaker is missing, only the rest of the items were inside.",pending,low,incident,email,,53114,917,2,2025-06-28T23:58:04,2025-06-29T12:57:04,ORD-004,ORD-004,1,False,False,,False
11121,Membership benefits,What benefits come with the premium membership tier?,closed,high,task,email,"vip,web",51185,922,1,2025-07-17T13:17:16,2025-07-17T19:21:16,LOY-001,LOY-001,1,False,False,,False
11122,Receipt for accounting,Where can I download a receipt for my recent purchase?,closed,normal,problem,web_widget,priority,51802,920,1,2025-08-23T19:08:50,2025-08-24T00:56:50,PAY-003,PAY-003,1,False,False,,False
11123,Wrong item received,"Hi, the color/size I received doesn't match order #644638 at all.",closed,normal,task,web_widget,mobile_app,50289,915,1,2025-06-27T04:05:36,2025-06-27T16:48:36,PRD-002,ORD-003,1,True,False,,False
11124,Password reset not working,"Hi, I can't log into my account, it keeps saying my password is wrong even after resetting it.",solved,normal,problem,web_widget,ecommerce,50828,918,1,2025-06-15T18:23:51,2025-06-16T04:59:51,ACC-001,ORD-003,1,True,False,,False
11125,Partial refund issue,I got refunded for order #365238 but the amount is way less than what I paid.,solved,normal,incident,web_widget,"mobile_app,ecommerce",51407,902,1,2025-07-08T12:10:38,2025-07-09T01:40:38,RET-003,RET-003,1,False,False,,False
11126,Random query,This might not be the right place but I wasn't sure where else to send this.,closed,low,task,email,"ecommerce,vip",52836,903,1,2025-08-08T06:20:37,2025-08-09T02:17:37,GEN-OTHER,GEN-OTHER,1,False,False,,False
11127,Discount code not working,I used the code SAVE10 but it didn't apply any discount at checkout.,solved,normal,incident,web_widget,,53506,923,2,2025-08-18T15:09:08,2025-08-19T02:43:08,PAY-004,PAY-004,1,False,False,,False
11128,Item stopped working,The desk lamp I ordered stopped working after 4 days of normal use.,solved,low,problem,web_widget,"web,priority",52464,906,2,2025-07-03T02:43:02,2025-07-03T16:15:02,PRD-001,PRD-001,1,False,False,,False
11129,Can't log in,"The password reset link you sent isn't working, can you help me get back in?",solved,normal,incident,web_widget,vip,53020,907,2,2025-07-17T22:06:03,2025-07-18T04:31:03,ACC-001,ACC-001,1,False,False,,False
11130,Where is my refund?,"Hi, when will I get my money back for the item I sent back?",pending,urgent,problem,web_widget,"ecommerce,priority",51053,914,1,2025-07-10T19:53:08,2025-07-11T04:36:08,RET-002,RET-002,1,False,False,,False
11131,Still waiting on refund for #595504,"I returned my order #595504 13 days ago and haven't seen a refund yet, can you check?",solved,normal,question,email,,51043,907,1,2025-07-22T19:51:03,2025-07-23T03:22:03,RET-002,RET-002,1,False,False,,False
11132,Package hasn't arrived yet,Order #285886 was supposed to arrive on Jul 07 adn it's still not here. What's going on?,solved,normal,incident,web_widget,mobile_app,50345,925,2,2025-07-09T08:36:43,2025-07-09T20:06:43,ORD-002,ORD-002,1,False,False,,False
11133,Return eligibility,How many days do I have to return something after delivery?,solved,low,incident,web_widget,"mobile_app,web",52940,916,1,2025-06-15T07:25:29,2025-06-15T13:36:29,RET-004,RET-004,1,False,False,,False
11134,Still waiting on refund for #602723,"I returned my order #602723 12 days ago and haven't seen a refund yet, can you check?",solved,normal,question,email,"vip,ecommerce",51826,910,1,2025-07-04T15:34:35,2025-07-05T07:22:35,RET-002,RET-002,1,False,False,,False
11135,Defective desk lamp,"Hi, my order arrived and the desk lamp is broken, it won't turn on at all. I ordered the desk lamp but received a completely different item.",pending,normal,problem,web_widget,,53226,923,2,2025-07-16T11:36:25,2025-07-16T20:08:25,PRD-001,PRD-001,1,False,True,PRD-002,False
11136,Package hasn't arrived yet,Order #197078 was supposed to arrive on Aug 19 and it's still not here. What's going on?,solved,low,task,web_widget,"web,priority",50035,918,1,2025-08-28T08:39:56,2025-08-28T16:27:56,ORD-002,ORD-002,1,False,False,,False
11137,Wrong item received,"Hi, teh color/size I received doesn't match order #255823 at all.",solved,high,task,web_widget,,50499,900,1,2025-06-19T05:35:23,2025-06-19T09:09:23,PRD-002,PRD-002,1,False,False,,False
11138,Partial refund issue,"Hi, I was only refunded part of my order, can you check what happened?",solved,normal,problem,web_widget,mobile_app,52700,921,1,2025-07-16T09:42:25,2025-07-17T02:36:25,RET-003,RET-003,1,False,False,,False
11139,Where is my refund?,"Hi, when will I get my money back for the item I sent back?",solved,high,task,web_widget,,50676,918,1,2025-06-17T18:44:24,2025-06-18T03:57:24,RET-002,RET-002,1,False,False,,False
11140,Defective running shoes,"Hi, my order arrived and the running shoes is broken, it won't turn on at all.",open,normal,problem,web_widget,web,50188,911,1,2025-08-27T01:19:19,2025-08-27T10:49:19,PRD-001,PRD-001,1,False,False,,False
11141,Product question about leather wallet,"Hi, before I order the leather wallet, does it come in a larger size?",open,low,question,web_widget,"priority,web",52897,910,1,2025-06-08T21:21:14,2025-06-09T05:28:14,PRD-003,PRD-003,1,False,False,,False
11142,Return policy question,"Hi, quick question about your returns policy, can I return an item I already opened?",solved,normal,incident,web_widget,"web,mobile_app",53275,900,1,2025-06-20T13:48:06,2025-06-20T19:13:06,RET-004,RET-004,1,False,False,,False
11143,Defective graphic t-shirt,"Hi, my order arrived and the graphic t-shirt is broken, it won't turn on at all.",solved,low,question,web_widget,"mobile_app,vip",51982,905,1,2025-06-11T05:32:11,2025-06-11T13:38:11,PRD-001,PRD-001,1,False,False,,False
11144,Where is my order?,"Hi, I placed order #850289 on Jun 25 and I can't find any tracking info. Can you tell me where it is?",solved,high,incident,web_widget,"ecommerce,priority",51783,919,1,2025-07-13T08:14:40,2025-07-13T20:25:40,ORD-001,ORD-001,1,False,False,,False
11145,Quality doesn't match description,The bluetooth speaker I received feels much cheaper than it looked in the photos.,solved,urgent,task,email,"web,mobile_app",50568,921,2,2025-07-02T21:14:11,2025-07-03T09:53:11,PRD-005,PRD-005,1,False,False,,False
11146,How do I return this?,What's the process to send back an item I ordered? It doesn't fit.,pending,low,question,web_widget,,53018,904,2,2025-06-01T15:25:11,2025-06-01T19:35:11,RET-001,RET-001,1,False,False,,False
11147,Where is my order?,"Hello, just checking on the status of order #459365, it's been a few days and I haven't heard anything.",solved,normal,problem,email,web,50317,919,1,2025-08-10T22:25:04,2025-08-11T07:02:04,ORD-001,ORD-001,1,False,False,,False
11148,Where is my order?,"Hi, I placed order #271358 on Aug 06 and I can't find any tracking info. Can you tell me where it is?",closed,low,task,email,web,50951,910,1,2025-08-21T12:54:00,2025-08-21T23:11:00,ORD-001,ORD-001,1,False,False,,False
11149,Refund status,"Hi, when will I get my money back for the item I sent back?",pending,normal,task,email,"mobile_app,priority",50127,902,2,2025-07-25T07:09:02,2025-07-25T14:56:02,RET-002,RET-002,1,False,False,,False
11150,Invoice request for #969750,Where can I download a receipt for my recent purchase?,closed,normal,question,web_widget,priority,52583,921,1,2025-08-21T09:29:50,2025-08-21T21:32:50,PAY-003,RET-003,1,True,False,,False
11151,How long do I have to return an item?,How many days do I have to return something after delivry?,solved,normal,problem,email,"priority,ecommerce",51097,918,1,2025-06-03T15:19:06,2025-06-04T01:53:06,RET-004,RET-004,1,False,False,,False
11152,Delivery delay on #380780,"Hi, my delivery is running late, I ordered the phone case over a week ago.",closed,low,problem,email,web,52528,911,1,2025-07-29T15:33:44,2025-07-30T00:01:44,ORD-002,ORD-002,1,False,False,,False
11153,Product arrived defective,The desk lamp I ordered stopped working after 14 days of normal use.,solved,high,question,email,"priority,ecommerce",51171,908,1,2025-07-12T09:46:15,2025-07-12T19:37:15,PRD-001,PRD-001,1,False,False,,False
11154,Item missing from my order,"Hi, my order arrived but it's short one item, the box wasn't damaged so I'm not sure what happened.",solved,normal,question,email,"vip,priority",53490,903,1,2025-06-18T16:44:15,2025-06-19T06:06:15,ORD-004,ORD-004,1,False,False,,False
11155,Order #456027 status,"Hello, just checking on the status of order #456027, it's been a few days and I haven't heard anything.",pending,low,task,web_widget,,51109,909,2,2025-06-08T15:36:04,2025-06-08T20:44:04,ORD-001,ACC-001,1,True,False,,False
11156,Item stopped working,The denim jacket I ordered stopped working after 6 days of normal use.,closed,normal,incident,email,,51030,921,1,2025-06-17T04:55:37,2025-06-17T17:23:37,PRD-001,PRD-001,1,False,False,,False
11157,Defective desk lamp,The desk lamp I ordered stopped working after 5 days of normal use.,closed,low,task,email,"mobile_app,ecommerce",50199,910,2,2025-08-13T23:30:56,2025-08-14T07:34:56,PRD-001,PRD-001,1,False,False,,False
11158,Wrong item received,I ordered the graphic t-shirt but received a completely different item.,closed,normal,incident,email,,52971,900,1,2025-08-18T17:26:38,2025-08-19T00:11:38,PRD-002,PRD-002,1,False,False,,False
11159,Card not working at checkout,"My card keeps getting declined when I try to check out, even though there are funds available.",solved,normal,task,web_widget,priority,50333,913,1,2025-08-22T19:25:16,2025-08-23T00:40:16,PAY-001,RET-001,1,True,False,,False
11160,Item missing from my order,"Hi, my order arrived but it's short one item, the box wasn't damaged so I'm not sure what happened.",solved,normal,incident,web_widget,,50132,901,1,2025-06-27T00:35:05,2025-06-27T14:09:05,ORD-004,ORD-004,1,False,False,,False
